"Start time UTC","End time UTC","The sales price of production imbalance electricity"
"2021-09-20T14:00:00.000Z","2021-09-20T15:00:00.000Z","133.38999"
"2021-09-20T15:00:00.000Z","2021-09-20T16:00:00.000Z","170.03"
"2021-09-20T16:00:00.000Z","2021-09-20T17:00:00.000Z","179.97999"
"2021-09-20T17:00:00.000Z","2021-09-20T18:00:00.000Z","205"
"2021-09-20T18:00:00.000Z","2021-09-20T19:00:00.000Z","138.33"
"2021-09-20T19:00:00.000Z","2021-09-20T20:00:00.000Z","140"
"2021-09-20T20:00:00.000Z","2021-09-20T21:00:00.000Z","133.38999"
"2021-09-20T21:00:00.000Z","2021-09-20T22:00:00.000Z","117"
"2021-09-20T22:00:00.000Z","2021-09-20T23:00:00.000Z","78.23"
"2021-09-20T23:00:00.000Z","2021-09-21T00:00:00.000Z","71.23999"
"2021-09-21T00:00:00.000Z","2021-09-21T01:00:00.000Z","69.43999"
"2021-09-21T01:00:00.000Z","2021-09-21T02:00:00.000Z","68.73"
"2021-09-21T02:00:00.000Z","2021-09-21T03:00:00.000Z","71.68"
"2021-09-21T03:00:00.000Z","2021-09-21T04:00:00.000Z","92.98"
"2021-09-21T04:00:00.000Z","2021-09-21T05:00:00.000Z","114.79"
"2021-09-21T05:00:00.000Z","2021-09-21T06:00:00.000Z","210"
"2021-09-21T06:00:00.000Z","2021-09-21T07:00:00.000Z","210"
"2021-09-21T07:00:00.000Z","2021-09-21T08:00:00.000Z","150"
"2021-09-21T08:00:00.000Z","2021-09-21T09:00:00.000Z","150"
"2021-09-21T09:00:00.000Z","2021-09-21T10:00:00.000Z","155"
"2021-09-21T10:00:00.000Z","2021-09-21T11:00:00.000Z","194.31999"
"2021-09-21T11:00:00.000Z","2021-09-21T12:00:00.000Z","165"
"2021-09-21T12:00:00.000Z","2021-09-21T13:00:00.000Z","130"
"2021-09-21T13:00:00.000Z","2021-09-21T14:00:00.000Z","121.72"
"2021-09-21T14:00:00.000Z","2021-09-21T15:00:00.000Z","121.8"
"2021-09-21T15:00:00.000Z","2021-09-21T16:00:00.000Z","147.84999"
"2021-09-21T16:00:00.000Z","2021-09-21T17:00:00.000Z","174.88"
"2021-09-21T17:00:00.000Z","2021-09-21T18:00:00.000Z","194.31999"
"2021-09-21T18:00:00.000Z","2021-09-21T19:00:00.000Z","194.31999"
"2021-09-21T19:00:00.000Z","2021-09-21T20:00:00.000Z","135"
"2021-09-21T20:00:00.000Z","2021-09-21T21:00:00.000Z","105.45"
"2021-09-21T21:00:00.000Z","2021-09-21T22:00:00.000Z","84.65999"
"2021-09-21T22:00:00.000Z","2021-09-21T23:00:00.000Z","78.26"
"2021-09-21T23:00:00.000Z","2021-09-22T00:00:00.000Z","65.34"
"2021-09-22T00:00:00.000Z","2021-09-22T01:00:00.000Z","105"
"2021-09-22T01:00:00.000Z","2021-09-22T02:00:00.000Z","112"
"2021-09-22T02:00:00.000Z","2021-09-22T03:00:00.000Z","112"
"2021-09-22T03:00:00.000Z","2021-09-22T04:00:00.000Z","125"
"2021-09-22T04:00:00.000Z","2021-09-22T05:00:00.000Z","120"
"2021-09-22T05:00:00.000Z","2021-09-22T06:00:00.000Z","141.43"
"2021-09-22T06:00:00.000Z","2021-09-22T07:00:00.000Z","144.12"
"2021-09-22T07:00:00.000Z","2021-09-22T08:00:00.000Z","136.68"
"2021-09-22T08:00:00.000Z","2021-09-22T09:00:00.000Z","123.84999"
"2021-09-22T09:00:00.000Z","2021-09-22T10:00:00.000Z","120.39"
"2021-09-22T10:00:00.000Z","2021-09-22T11:00:00.000Z","117.81"
"2021-09-22T11:00:00.000Z","2021-09-22T12:00:00.000Z","114.98999"
"2021-09-22T12:00:00.000Z","2021-09-22T13:00:00.000Z","112.66"
"2021-09-22T13:00:00.000Z","2021-09-22T14:00:00.000Z","112.81999"
"2021-09-22T14:00:00.000Z","2021-09-22T15:00:00.000Z","109.86"
"2021-09-22T15:00:00.000Z","2021-09-22T16:00:00.000Z","104.92"
"2021-09-22T16:00:00.000Z","2021-09-22T17:00:00.000Z","104.44"
"2021-09-22T17:00:00.000Z","2021-09-22T18:00:00.000Z","102.09"
"2021-09-22T18:00:00.000Z","2021-09-22T19:00:00.000Z","78.78"
"2021-09-22T19:00:00.000Z","2021-09-22T20:00:00.000Z","57.53999"
"2021-09-22T20:00:00.000Z","2021-09-22T21:00:00.000Z","54.71999"
"2021-09-22T21:00:00.000Z","2021-09-22T22:00:00.000Z","49.35"
"2021-09-22T22:00:00.000Z","2021-09-22T23:00:00.000Z","55.54999"
"2021-09-22T23:00:00.000Z","2021-09-23T00:00:00.000Z","55.31"
"2021-09-23T00:00:00.000Z","2021-09-23T01:00:00.000Z","54.79999"
"2021-09-23T01:00:00.000Z","2021-09-23T02:00:00.000Z","54.17"
"2021-09-23T02:00:00.000Z","2021-09-23T03:00:00.000Z","54.84"
"2021-09-23T03:00:00.000Z","2021-09-23T04:00:00.000Z","57.72999"
"2021-09-23T04:00:00.000Z","2021-09-23T05:00:00.000Z","58.63"
"2021-09-23T05:00:00.000Z","2021-09-23T06:00:00.000Z","75.39"
"2021-09-23T06:00:00.000Z","2021-09-23T07:00:00.000Z","87.53"
"2021-09-23T07:00:00.000Z","2021-09-23T08:00:00.000Z","88.76"
"2021-09-23T08:00:00.000Z","2021-09-23T09:00:00.000Z","64.62"
"2021-09-23T09:00:00.000Z","2021-09-23T10:00:00.000Z","57.97999"
"2021-09-23T10:00:00.000Z","2021-09-23T11:00:00.000Z","57.11999"
"2021-09-23T11:00:00.000Z","2021-09-23T12:00:00.000Z","56.49"
"2021-09-23T12:00:00.000Z","2021-09-23T13:00:00.000Z","49.21999"
"2021-09-23T13:00:00.000Z","2021-09-23T14:00:00.000Z","48.54999"
"2021-09-23T14:00:00.000Z","2021-09-23T15:00:00.000Z","54.46999"
"2021-09-23T15:00:00.000Z","2021-09-23T16:00:00.000Z","58.47999"
"2021-09-23T16:00:00.000Z","2021-09-23T17:00:00.000Z","88.42"
"2021-09-23T17:00:00.000Z","2021-09-23T18:00:00.000Z","86.78"
"2021-09-23T18:00:00.000Z","2021-09-23T19:00:00.000Z","58.78999"
"2021-09-23T19:00:00.000Z","2021-09-23T20:00:00.000Z","57.04999"
"2021-09-23T20:00:00.000Z","2021-09-23T21:00:00.000Z","59"
"2021-09-23T21:00:00.000Z","2021-09-23T22:00:00.000Z","37.7"
"2021-09-23T22:00:00.000Z","2021-09-23T23:00:00.000Z","29.19"
"2021-09-23T23:00:00.000Z","2021-09-24T00:00:00.000Z","28.85999"
"2021-09-24T00:00:00.000Z","2021-09-24T01:00:00.000Z","35.53999"
"2021-09-24T01:00:00.000Z","2021-09-24T02:00:00.000Z","40.03"
"2021-09-24T02:00:00.000Z","2021-09-24T03:00:00.000Z","52.92"
"2021-09-24T03:00:00.000Z","2021-09-24T04:00:00.000Z","57.46999"
"2021-09-24T04:00:00.000Z","2021-09-24T05:00:00.000Z","62.54999"
"2021-09-24T05:00:00.000Z","2021-09-24T06:00:00.000Z","96.53"
"2021-09-24T06:00:00.000Z","2021-09-24T07:00:00.000Z","167"
"2021-09-24T07:00:00.000Z","2021-09-24T08:00:00.000Z","120"
"2021-09-24T08:00:00.000Z","2021-09-24T09:00:00.000Z","116.05"
"2021-09-24T09:00:00.000Z","2021-09-24T10:00:00.000Z","107.01"
"2021-09-24T10:00:00.000Z","2021-09-24T11:00:00.000Z","89.26"
"2021-09-24T11:00:00.000Z","2021-09-24T12:00:00.000Z","87.14"
"2021-09-24T12:00:00.000Z","2021-09-24T13:00:00.000Z","82.29999"
"2021-09-24T13:00:00.000Z","2021-09-24T14:00:00.000Z","82.93999"
"2021-09-24T14:00:00.000Z","2021-09-24T15:00:00.000Z","88.23"
"2021-09-24T15:00:00.000Z","2021-09-24T16:00:00.000Z","99.12"
"2021-09-24T16:00:00.000Z","2021-09-24T17:00:00.000Z","99.26999"
"2021-09-24T17:00:00.000Z","2021-09-24T18:00:00.000Z","97.07999"
"2021-09-24T18:00:00.000Z","2021-09-24T19:00:00.000Z","81.82999"
"2021-09-24T19:00:00.000Z","2021-09-24T20:00:00.000Z","79.34999"
"2021-09-24T20:00:00.000Z","2021-09-24T21:00:00.000Z","70.71999"
"2021-09-24T21:00:00.000Z","2021-09-24T22:00:00.000Z","58.13"
"2021-09-24T22:00:00.000Z","2021-09-24T23:00:00.000Z","56.71"
"2021-09-24T23:00:00.000Z","2021-09-25T00:00:00.000Z","56.39"
"2021-09-25T00:00:00.000Z","2021-09-25T01:00:00.000Z","54.99"
"2021-09-25T01:00:00.000Z","2021-09-25T02:00:00.000Z","53.59"
"2021-09-25T02:00:00.000Z","2021-09-25T03:00:00.000Z","47.40999"
"2021-09-25T03:00:00.000Z","2021-09-25T04:00:00.000Z","53.56"
"2021-09-25T04:00:00.000Z","2021-09-25T05:00:00.000Z","56.46"
"2021-09-25T05:00:00.000Z","2021-09-25T06:00:00.000Z","69.84"
"2021-09-25T06:00:00.000Z","2021-09-25T07:00:00.000Z","78.82999"
"2021-09-25T07:00:00.000Z","2021-09-25T08:00:00.000Z","79.29"
"2021-09-25T08:00:00.000Z","2021-09-25T09:00:00.000Z","80.03"
"2021-09-25T09:00:00.000Z","2021-09-25T10:00:00.000Z","80.76"
"2021-09-25T10:00:00.000Z","2021-09-25T11:00:00.000Z","81.03"
"2021-09-25T11:00:00.000Z","2021-09-25T12:00:00.000Z","78.87999"
"2021-09-25T12:00:00.000Z","2021-09-25T13:00:00.000Z","78.10999"
"2021-09-25T13:00:00.000Z","2021-09-25T14:00:00.000Z","79.25"
"2021-09-25T14:00:00.000Z","2021-09-25T15:00:00.000Z","90.01"
"2021-09-25T15:00:00.000Z","2021-09-25T16:00:00.000Z","109.98999"
"2021-09-25T16:00:00.000Z","2021-09-25T17:00:00.000Z","121.11"
"2021-09-25T17:00:00.000Z","2021-09-25T18:00:00.000Z","121.20999"
"2021-09-25T18:00:00.000Z","2021-09-25T19:00:00.000Z","105.94"
"2021-09-25T19:00:00.000Z","2021-09-25T20:00:00.000Z","94.53"
"2021-09-25T20:00:00.000Z","2021-09-25T21:00:00.000Z","80.01"
"2021-09-25T21:00:00.000Z","2021-09-25T22:00:00.000Z","61.75"
"2021-09-25T22:00:00.000Z","2021-09-25T23:00:00.000Z","60"
"2021-09-25T23:00:00.000Z","2021-09-26T00:00:00.000Z","60"
"2021-09-26T00:00:00.000Z","2021-09-26T01:00:00.000Z","60"
"2021-09-26T01:00:00.000Z","2021-09-26T02:00:00.000Z","60.28"
"2021-09-26T02:00:00.000Z","2021-09-26T03:00:00.000Z","64"
"2021-09-26T03:00:00.000Z","2021-09-26T04:00:00.000Z","63.43999"
"2021-09-26T04:00:00.000Z","2021-09-26T05:00:00.000Z","65.53"
"2021-09-26T05:00:00.000Z","2021-09-26T06:00:00.000Z","73.59"
"2021-09-26T06:00:00.000Z","2021-09-26T07:00:00.000Z","81.04999"
"2021-09-26T07:00:00.000Z","2021-09-26T08:00:00.000Z","88.70999"
"2021-09-26T08:00:00.000Z","2021-09-26T09:00:00.000Z","96.68999"
"2021-09-26T09:00:00.000Z","2021-09-26T10:00:00.000Z","90.54999"
"2021-09-26T10:00:00.000Z","2021-09-26T11:00:00.000Z","88.29999"
"2021-09-26T11:00:00.000Z","2021-09-26T12:00:00.000Z","88.67"
"2021-09-26T12:00:00.000Z","2021-09-26T13:00:00.000Z","88.17"
"2021-09-26T13:00:00.000Z","2021-09-26T14:00:00.000Z","87.2"
"2021-09-26T14:00:00.000Z","2021-09-26T15:00:00.000Z","89.03"
"2021-09-26T15:00:00.000Z","2021-09-26T16:00:00.000Z","105.97"
"2021-09-26T16:00:00.000Z","2021-09-26T17:00:00.000Z","112.61"
"2021-09-26T17:00:00.000Z","2021-09-26T18:00:00.000Z","114.03"
"2021-09-26T18:00:00.000Z","2021-09-26T19:00:00.000Z","96.01999"
"2021-09-26T19:00:00.000Z","2021-09-26T20:00:00.000Z","78.7"
"2021-09-26T20:00:00.000Z","2021-09-26T21:00:00.000Z","67.92"
"2021-09-26T21:00:00.000Z","2021-09-26T22:00:00.000Z","57.14"
"2021-09-26T22:00:00.000Z","2021-09-26T23:00:00.000Z","50.32"
"2021-09-26T23:00:00.000Z","2021-09-27T00:00:00.000Z","49.97999"
"2021-09-27T00:00:00.000Z","2021-09-27T01:00:00.000Z","49.68"
"2021-09-27T01:00:00.000Z","2021-09-27T02:00:00.000Z","50.78999"
"2021-09-27T02:00:00.000Z","2021-09-27T03:00:00.000Z","54.68999"
"2021-09-27T03:00:00.000Z","2021-09-27T04:00:00.000Z","56.22999"
"2021-09-27T04:00:00.000Z","2021-09-27T05:00:00.000Z","72.42"
"2021-09-27T05:00:00.000Z","2021-09-27T06:00:00.000Z","119"
"2021-09-27T06:00:00.000Z","2021-09-27T07:00:00.000Z","114.95"
"2021-09-27T07:00:00.000Z","2021-09-27T08:00:00.000Z","115.5"
"2021-09-27T08:00:00.000Z","2021-09-27T09:00:00.000Z","115.06999"
"2021-09-27T09:00:00.000Z","2021-09-27T10:00:00.000Z","112.98"
"2021-09-27T10:00:00.000Z","2021-09-27T11:00:00.000Z","110.4"
"2021-09-27T11:00:00.000Z","2021-09-27T12:00:00.000Z","107.98"
"2021-09-27T12:00:00.000Z","2021-09-27T13:00:00.000Z","104.25"
"2021-09-27T13:00:00.000Z","2021-09-27T14:00:00.000Z","98.90999"
"2021-09-27T14:00:00.000Z","2021-09-27T15:00:00.000Z","99.79999"
"2021-09-27T15:00:00.000Z","2021-09-27T16:00:00.000Z","107.97"
"2021-09-27T16:00:00.000Z","2021-09-27T17:00:00.000Z","110.4"
"2021-09-27T17:00:00.000Z","2021-09-27T18:00:00.000Z","110.22"
"2021-09-27T18:00:00.000Z","2021-09-27T19:00:00.000Z","107.76"
"2021-09-27T19:00:00.000Z","2021-09-27T20:00:00.000Z","87.01999"
"2021-09-27T20:00:00.000Z","2021-09-27T21:00:00.000Z","63.32"
"2021-09-27T21:00:00.000Z","2021-09-27T22:00:00.000Z","55.67"
"2021-09-27T22:00:00.000Z","2021-09-27T23:00:00.000Z","49.34"
"2021-09-27T23:00:00.000Z","2021-09-28T00:00:00.000Z","53.39999"
"2021-09-28T00:00:00.000Z","2021-09-28T01:00:00.000Z","53.93"
"2021-09-28T01:00:00.000Z","2021-09-28T02:00:00.000Z","54.36999"
"2021-09-28T02:00:00.000Z","2021-09-28T03:00:00.000Z","56.07999"
"2021-09-28T03:00:00.000Z","2021-09-28T04:00:00.000Z","108"
"2021-09-28T04:00:00.000Z","2021-09-28T05:00:00.000Z","135.99"
"2021-09-28T05:00:00.000Z","2021-09-28T06:00:00.000Z","123.9"
"2021-09-28T06:00:00.000Z","2021-09-28T07:00:00.000Z","123.9"
"2021-09-28T07:00:00.000Z","2021-09-28T08:00:00.000Z","123.9"
"2021-09-28T08:00:00.000Z","2021-09-28T09:00:00.000Z","122.86"
"2021-09-28T09:00:00.000Z","2021-09-28T10:00:00.000Z","117.05"
"2021-09-28T10:00:00.000Z","2021-09-28T11:00:00.000Z","112.29"
"2021-09-28T11:00:00.000Z","2021-09-28T12:00:00.000Z","112.20999"
"2021-09-28T12:00:00.000Z","2021-09-28T13:00:00.000Z","113.39"
"2021-09-28T13:00:00.000Z","2021-09-28T14:00:00.000Z","112.91"
"2021-09-28T14:00:00.000Z","2021-09-28T15:00:00.000Z","113.58"
"2021-09-28T15:00:00.000Z","2021-09-28T16:00:00.000Z","115.42"
"2021-09-28T16:00:00.000Z","2021-09-28T17:00:00.000Z","117"
"2021-09-28T17:00:00.000Z","2021-09-28T18:00:00.000Z","128"
"2021-09-28T18:00:00.000Z","2021-09-28T19:00:00.000Z","123.37"
"2021-09-28T19:00:00.000Z","2021-09-28T20:00:00.000Z","110.41"
"2021-09-28T20:00:00.000Z","2021-09-28T21:00:00.000Z","107.73999"
"2021-09-28T21:00:00.000Z","2021-09-28T22:00:00.000Z","85.07999"
"2021-09-28T22:00:00.000Z","2021-09-28T23:00:00.000Z","58.93999"
"2021-09-28T23:00:00.000Z","2021-09-29T00:00:00.000Z","57.93999"
"2021-09-29T00:00:00.000Z","2021-09-29T01:00:00.000Z","57.75999"
"2021-09-29T01:00:00.000Z","2021-09-29T02:00:00.000Z","57.89999"
"2021-09-29T02:00:00.000Z","2021-09-29T03:00:00.000Z","58.15999"
"2021-09-29T03:00:00.000Z","2021-09-29T04:00:00.000Z","96.48"
"2021-09-29T04:00:00.000Z","2021-09-29T05:00:00.000Z","108.36"
"2021-09-29T05:00:00.000Z","2021-09-29T06:00:00.000Z","127.87"
"2021-09-29T06:00:00.000Z","2021-09-29T07:00:00.000Z","140.06"
"2021-09-29T07:00:00.000Z","2021-09-29T08:00:00.000Z","127.03"
"2021-09-29T08:00:00.000Z","2021-09-29T09:00:00.000Z","150"
"2021-09-29T09:00:00.000Z","2021-09-29T10:00:00.000Z","185"
"2021-09-29T10:00:00.000Z","2021-09-29T11:00:00.000Z","129.41"
"2021-09-29T11:00:00.000Z","2021-09-29T12:00:00.000Z","111.31"
"2021-09-29T12:00:00.000Z","2021-09-29T13:00:00.000Z","108.34999"
"2021-09-29T13:00:00.000Z","2021-09-29T14:00:00.000Z","102.01"
"2021-09-29T14:00:00.000Z","2021-09-29T15:00:00.000Z","106.61"
"2021-09-29T15:00:00.000Z","2021-09-29T16:00:00.000Z","127.72"
"2021-09-29T16:00:00.000Z","2021-09-29T17:00:00.000Z","173.22999"
"2021-09-29T17:00:00.000Z","2021-09-29T18:00:00.000Z","186.41999"
"2021-09-29T18:00:00.000Z","2021-09-29T19:00:00.000Z","108.25"
"2021-09-29T19:00:00.000Z","2021-09-29T20:00:00.000Z","100.06999"
"2021-09-29T20:00:00.000Z","2021-09-29T21:00:00.000Z","93.73"
"2021-09-29T21:00:00.000Z","2021-09-29T22:00:00.000Z","80.84"
"2021-09-29T22:00:00.000Z","2021-09-29T23:00:00.000Z","71.35999"
"2021-09-29T23:00:00.000Z","2021-09-30T00:00:00.000Z","68.29"
"2021-09-30T00:00:00.000Z","2021-09-30T01:00:00.000Z","61.07999"
"2021-09-30T01:00:00.000Z","2021-09-30T02:00:00.000Z","59.09"
"2021-09-30T02:00:00.000Z","2021-09-30T03:00:00.000Z","62.13"
"2021-09-30T03:00:00.000Z","2021-09-30T04:00:00.000Z","86.45999"
"2021-09-30T04:00:00.000Z","2021-09-30T05:00:00.000Z","108.34999"
"2021-09-30T05:00:00.000Z","2021-09-30T06:00:00.000Z","108.36"
"2021-09-30T06:00:00.000Z","2021-09-30T07:00:00.000Z","115.06999"
"2021-09-30T07:00:00.000Z","2021-09-30T08:00:00.000Z","110.84"
"2021-09-30T08:00:00.000Z","2021-09-30T09:00:00.000Z","108.31"
"2021-09-30T09:00:00.000Z","2021-09-30T10:00:00.000Z","106.75"
"2021-09-30T10:00:00.000Z","2021-09-30T11:00:00.000Z","101.69"
"2021-09-30T11:00:00.000Z","2021-09-30T12:00:00.000Z","100.06"
"2021-09-30T12:00:00.000Z","2021-09-30T13:00:00.000Z","105.06"
"2021-09-30T13:00:00.000Z","2021-09-30T14:00:00.000Z","108.3"
"2021-09-30T14:00:00.000Z","2021-09-30T15:00:00.000Z","108.4"
"2021-09-30T15:00:00.000Z","2021-09-30T16:00:00.000Z","109.09999"
"2021-09-30T16:00:00.000Z","2021-09-30T17:00:00.000Z","120.2"
"2021-09-30T17:00:00.000Z","2021-09-30T18:00:00.000Z","109.67"
"2021-09-30T18:00:00.000Z","2021-09-30T19:00:00.000Z","103.34"
"2021-09-30T19:00:00.000Z","2021-09-30T20:00:00.000Z","94.60999"
"2021-09-30T20:00:00.000Z","2021-09-30T21:00:00.000Z","81.84"
"2021-09-30T21:00:00.000Z","2021-09-30T22:00:00.000Z","55.03999"
"2021-09-30T22:00:00.000Z","2021-09-30T23:00:00.000Z","38.72999"
"2021-09-30T23:00:00.000Z","2021-10-01T00:00:00.000Z","50"
"2021-10-01T00:00:00.000Z","2021-10-01T01:00:00.000Z","26.17"
"2021-10-01T01:00:00.000Z","2021-10-01T02:00:00.000Z","34.7"
"2021-10-01T02:00:00.000Z","2021-10-01T03:00:00.000Z","35.50999"
"2021-10-01T03:00:00.000Z","2021-10-01T04:00:00.000Z","81.03"
"2021-10-01T04:00:00.000Z","2021-10-01T05:00:00.000Z","68.95"
"2021-10-01T05:00:00.000Z","2021-10-01T06:00:00.000Z","84.10999"
"2021-10-01T06:00:00.000Z","2021-10-01T07:00:00.000Z","90.62"
"2021-10-01T07:00:00.000Z","2021-10-01T08:00:00.000Z","91.03"
"2021-10-01T08:00:00.000Z","2021-10-01T09:00:00.000Z","80.59"
"2021-10-01T09:00:00.000Z","2021-10-01T10:00:00.000Z","69.62"
"2021-10-01T10:00:00.000Z","2021-10-01T11:00:00.000Z","81.56999"
"2021-10-01T11:00:00.000Z","2021-10-01T12:00:00.000Z","63.46999"
"2021-10-01T12:00:00.000Z","2021-10-01T13:00:00.000Z","62.75999"
"2021-10-01T13:00:00.000Z","2021-10-01T14:00:00.000Z","65.18"
"2021-10-01T14:00:00.000Z","2021-10-01T15:00:00.000Z","75.76"
"2021-10-01T15:00:00.000Z","2021-10-01T16:00:00.000Z","85.10999"
"2021-10-01T16:00:00.000Z","2021-10-01T17:00:00.000Z","87.40999"
"2021-10-01T17:00:00.000Z","2021-10-01T18:00:00.000Z","87.23"
"2021-10-01T18:00:00.000Z","2021-10-01T19:00:00.000Z","50.88"
"2021-10-01T19:00:00.000Z","2021-10-01T20:00:00.000Z","40.14999"
"2021-10-01T20:00:00.000Z","2021-10-01T21:00:00.000Z","30.23"
"2021-10-01T21:00:00.000Z","2021-10-01T22:00:00.000Z","19.89999"
"2021-10-01T22:00:00.000Z","2021-10-01T23:00:00.000Z","20.12999"
"2021-10-01T23:00:00.000Z","2021-10-02T00:00:00.000Z","20.69999"
"2021-10-02T00:00:00.000Z","2021-10-02T01:00:00.000Z","20.64999"
"2021-10-02T01:00:00.000Z","2021-10-02T02:00:00.000Z","22.14"
"2021-10-02T02:00:00.000Z","2021-10-02T03:00:00.000Z","22.96"
"2021-10-02T03:00:00.000Z","2021-10-02T04:00:00.000Z","25.32999"
"2021-10-02T04:00:00.000Z","2021-10-02T05:00:00.000Z","34.53999"
"2021-10-02T05:00:00.000Z","2021-10-02T06:00:00.000Z","42.03999"
"2021-10-02T06:00:00.000Z","2021-10-02T07:00:00.000Z","48.04999"
"2021-10-02T07:00:00.000Z","2021-10-02T08:00:00.000Z","50.07"
"2021-10-02T08:00:00.000Z","2021-10-02T09:00:00.000Z","50.85"
"2021-10-02T09:00:00.000Z","2021-10-02T10:00:00.000Z","48.35999"
"2021-10-02T10:00:00.000Z","2021-10-02T11:00:00.000Z","47.00999"
"2021-10-02T11:00:00.000Z","2021-10-02T12:00:00.000Z","46.68"
"2021-10-02T12:00:00.000Z","2021-10-02T13:00:00.000Z","49.40999"
"2021-10-02T13:00:00.000Z","2021-10-02T14:00:00.000Z","54.59"
"2021-10-02T14:00:00.000Z","2021-10-02T15:00:00.000Z","65.64"
"2021-10-02T15:00:00.000Z","2021-10-02T16:00:00.000Z","82.26999"
"2021-10-02T16:00:00.000Z","2021-10-02T17:00:00.000Z","86.7"
"2021-10-02T17:00:00.000Z","2021-10-02T18:00:00.000Z","85.93999"
"2021-10-02T18:00:00.000Z","2021-10-02T19:00:00.000Z","48.09"
"2021-10-02T19:00:00.000Z","2021-10-02T20:00:00.000Z","50.07999"
"2021-10-02T20:00:00.000Z","2021-10-02T21:00:00.000Z","38.21"
"2021-10-02T21:00:00.000Z","2021-10-02T22:00:00.000Z","14.08"
"2021-10-02T22:00:00.000Z","2021-10-02T23:00:00.000Z","0.09"
"2021-10-02T23:00:00.000Z","2021-10-03T00:00:00.000Z","1"
"2021-10-03T00:00:00.000Z","2021-10-03T01:00:00.000Z","1.38999"
"2021-10-03T01:00:00.000Z","2021-10-03T02:00:00.000Z","1.2"
"2021-10-03T02:00:00.000Z","2021-10-03T03:00:00.000Z","0.07"
"2021-10-03T03:00:00.000Z","2021-10-03T04:00:00.000Z","4.01999"
"2021-10-03T04:00:00.000Z","2021-10-03T05:00:00.000Z","28.87"
"2021-10-03T05:00:00.000Z","2021-10-03T06:00:00.000Z","25.62999"
"2021-10-03T06:00:00.000Z","2021-10-03T07:00:00.000Z","10"
"2021-10-03T07:00:00.000Z","2021-10-03T08:00:00.000Z","2.94"
"2021-10-03T08:00:00.000Z","2021-10-03T09:00:00.000Z","39.92"
"2021-10-03T09:00:00.000Z","2021-10-03T10:00:00.000Z","46"
"2021-10-03T10:00:00.000Z","2021-10-03T11:00:00.000Z","46"
"2021-10-03T11:00:00.000Z","2021-10-03T12:00:00.000Z","46"
"2021-10-03T12:00:00.000Z","2021-10-03T13:00:00.000Z","46"
"2021-10-03T13:00:00.000Z","2021-10-03T14:00:00.000Z","22.46999"
"2021-10-03T14:00:00.000Z","2021-10-03T15:00:00.000Z","22.89999"
"2021-10-03T15:00:00.000Z","2021-10-03T16:00:00.000Z","23.19"
"2021-10-03T16:00:00.000Z","2021-10-03T17:00:00.000Z","23.94"
"2021-10-03T17:00:00.000Z","2021-10-03T18:00:00.000Z","23.96"
"2021-10-03T18:00:00.000Z","2021-10-03T19:00:00.000Z","23.94999"
"2021-10-03T19:00:00.000Z","2021-10-03T20:00:00.000Z","22.03"
"2021-10-03T20:00:00.000Z","2021-10-03T21:00:00.000Z","19.94"
"2021-10-03T21:00:00.000Z","2021-10-03T22:00:00.000Z","5.79"
"2021-10-03T22:00:00.000Z","2021-10-03T23:00:00.000Z","0.07"
"2021-10-03T23:00:00.000Z","2021-10-04T00:00:00.000Z","0.63"
"2021-10-04T00:00:00.000Z","2021-10-04T01:00:00.000Z","0.94"
"2021-10-04T01:00:00.000Z","2021-10-04T02:00:00.000Z","1.44999"
"2021-10-04T02:00:00.000Z","2021-10-04T03:00:00.000Z","7.09999"
"2021-10-04T03:00:00.000Z","2021-10-04T04:00:00.000Z","22.21"
"2021-10-04T04:00:00.000Z","2021-10-04T05:00:00.000Z","52.46999"
"2021-10-04T05:00:00.000Z","2021-10-04T06:00:00.000Z","90.10999"
"2021-10-04T06:00:00.000Z","2021-10-04T07:00:00.000Z","110"
"2021-10-04T07:00:00.000Z","2021-10-04T08:00:00.000Z","98.21999"
"2021-10-04T08:00:00.000Z","2021-10-04T09:00:00.000Z","95.68"
"2021-10-04T09:00:00.000Z","2021-10-04T10:00:00.000Z","84.96999"
"2021-10-04T10:00:00.000Z","2021-10-04T11:00:00.000Z","81.03"
"2021-10-04T11:00:00.000Z","2021-10-04T12:00:00.000Z","87.68999"
"2021-10-04T12:00:00.000Z","2021-10-04T13:00:00.000Z","83.35999"
"2021-10-04T13:00:00.000Z","2021-10-04T14:00:00.000Z","83.23"
"2021-10-04T14:00:00.000Z","2021-10-04T15:00:00.000Z","99.79999"
"2021-10-04T15:00:00.000Z","2021-10-04T16:00:00.000Z","113"
"2021-10-04T16:00:00.000Z","2021-10-04T17:00:00.000Z","116"
"2021-10-04T17:00:00.000Z","2021-10-04T18:00:00.000Z","119"
"2021-10-04T18:00:00.000Z","2021-10-04T19:00:00.000Z","112"
"2021-10-04T19:00:00.000Z","2021-10-04T20:00:00.000Z","30.05"
"2021-10-04T20:00:00.000Z","2021-10-04T21:00:00.000Z","24.05"
"2021-10-04T21:00:00.000Z","2021-10-04T22:00:00.000Z","20.14"
"2021-10-04T22:00:00.000Z","2021-10-04T23:00:00.000Z","17.19"
"2021-10-04T23:00:00.000Z","2021-10-05T00:00:00.000Z","15.98"
"2021-10-05T00:00:00.000Z","2021-10-05T01:00:00.000Z","16.05"
"2021-10-05T01:00:00.000Z","2021-10-05T02:00:00.000Z","20.12999"
