"Start time UTC","End time UTC","Automatic Frequency Restoration Reserve, price, up"
"2024-03-07T18:00:00.000Z","2024-03-07T19:00:00.000Z","35.4"
"2024-03-07T19:00:00.000Z","2024-03-07T20:00:00.000Z","22.5"
"2024-03-07T20:00:00.000Z","2024-03-07T21:00:00.000Z","22.5"
"2024-03-07T21:00:00.000Z","2024-03-07T22:00:00.000Z","22.5"
"2024-03-07T22:00:00.000Z","2024-03-07T23:00:00.000Z","23"
"2024-03-07T23:00:00.000Z","2024-03-08T00:00:00.000Z","18.6"
"2024-03-08T00:00:00.000Z","2024-03-08T01:00:00.000Z","0"
"2024-03-08T01:00:00.000Z","2024-03-08T02:00:00.000Z","0"
"2024-03-08T02:00:00.000Z","2024-03-08T03:00:00.000Z","0"
"2024-03-08T03:00:00.000Z","2024-03-08T04:00:00.000Z","0"
"2024-03-08T04:00:00.000Z","2024-03-08T05:00:00.000Z","36.7"
"2024-03-08T05:00:00.000Z","2024-03-08T06:00:00.000Z","52"
"2024-03-08T06:00:00.000Z","2024-03-08T07:00:00.000Z","53.4"
"2024-03-08T07:00:00.000Z","2024-03-08T08:00:00.000Z","57.2"
"2024-03-08T08:00:00.000Z","2024-03-08T09:00:00.000Z","40"
"2024-03-08T09:00:00.000Z","2024-03-08T10:00:00.000Z","40"
"2024-03-08T10:00:00.000Z","2024-03-08T11:00:00.000Z","40.89999"
"2024-03-08T11:00:00.000Z","2024-03-08T12:00:00.000Z","33.1"
"2024-03-08T12:00:00.000Z","2024-03-08T13:00:00.000Z","29.8"
"2024-03-08T13:00:00.000Z","2024-03-08T14:00:00.000Z","20"
"2024-03-08T14:00:00.000Z","2024-03-08T15:00:00.000Z","31.39999"
"2024-03-08T15:00:00.000Z","2024-03-08T16:00:00.000Z","36.1"
"2024-03-08T16:00:00.000Z","2024-03-08T17:00:00.000Z","40.39999"
"2024-03-08T17:00:00.000Z","2024-03-08T18:00:00.000Z","41.89999"
"2024-03-08T18:00:00.000Z","2024-03-08T19:00:00.000Z","39.6"
"2024-03-08T19:00:00.000Z","2024-03-08T20:00:00.000Z","30.1"
"2024-03-08T20:00:00.000Z","2024-03-08T21:00:00.000Z","31.3"
"2024-03-08T21:00:00.000Z","2024-03-08T22:00:00.000Z","28.89999"
"2024-03-08T22:00:00.000Z","2024-03-08T23:00:00.000Z","22.3"
"2024-03-08T23:00:00.000Z","2024-03-09T00:00:00.000Z","15.4"
"2024-03-09T00:00:00.000Z","2024-03-09T01:00:00.000Z","0"
"2024-03-09T01:00:00.000Z","2024-03-09T02:00:00.000Z","0"
"2024-03-09T02:00:00.000Z","2024-03-09T03:00:00.000Z","0"
"2024-03-09T03:00:00.000Z","2024-03-09T04:00:00.000Z","0"
"2024-03-09T04:00:00.000Z","2024-03-09T05:00:00.000Z","27.19999"
"2024-03-09T05:00:00.000Z","2024-03-09T06:00:00.000Z","27.19999"
"2024-03-09T06:00:00.000Z","2024-03-09T07:00:00.000Z","12"
"2024-03-09T07:00:00.000Z","2024-03-09T08:00:00.000Z","34.89999"
"2024-03-09T08:00:00.000Z","2024-03-09T09:00:00.000Z","35.1"
"2024-03-09T09:00:00.000Z","2024-03-09T10:00:00.000Z","31.39999"
"2024-03-09T10:00:00.000Z","2024-03-09T11:00:00.000Z","28.3"
"2024-03-09T11:00:00.000Z","2024-03-09T12:00:00.000Z","26.6"
"2024-03-09T12:00:00.000Z","2024-03-09T13:00:00.000Z","20.39999"
"2024-03-09T13:00:00.000Z","2024-03-09T14:00:00.000Z","22.89999"
"2024-03-09T14:00:00.000Z","2024-03-09T15:00:00.000Z","29"
"2024-03-09T15:00:00.000Z","2024-03-09T16:00:00.000Z","33.47999"
"2024-03-09T16:00:00.000Z","2024-03-09T17:00:00.000Z","39.1"
"2024-03-09T17:00:00.000Z","2024-03-09T18:00:00.000Z","35.1"
"2024-03-09T18:00:00.000Z","2024-03-09T19:00:00.000Z","32.39999"
"2024-03-09T19:00:00.000Z","2024-03-09T20:00:00.000Z","14"
"2024-03-09T20:00:00.000Z","2024-03-09T21:00:00.000Z","24.3"
"2024-03-09T21:00:00.000Z","2024-03-09T22:00:00.000Z","18.8"
"2024-03-09T22:00:00.000Z","2024-03-09T23:00:00.000Z","19.5"
"2024-03-09T23:00:00.000Z","2024-03-10T00:00:00.000Z","32.79999"
"2024-03-10T00:00:00.000Z","2024-03-10T01:00:00.000Z","0"
"2024-03-10T01:00:00.000Z","2024-03-10T02:00:00.000Z","0"
"2024-03-10T02:00:00.000Z","2024-03-10T03:00:00.000Z","0"
"2024-03-10T03:00:00.000Z","2024-03-10T04:00:00.000Z","0"
"2024-03-10T04:00:00.000Z","2024-03-10T05:00:00.000Z","37"
"2024-03-10T05:00:00.000Z","2024-03-10T06:00:00.000Z","36.5"
"2024-03-10T06:00:00.000Z","2024-03-10T07:00:00.000Z","33.47999"
"2024-03-10T07:00:00.000Z","2024-03-10T08:00:00.000Z","35.29999"
"2024-03-10T08:00:00.000Z","2024-03-10T09:00:00.000Z","33.29999"
"2024-03-10T09:00:00.000Z","2024-03-10T10:00:00.000Z","27"
"2024-03-10T10:00:00.000Z","2024-03-10T11:00:00.000Z","33.47999"
"2024-03-10T11:00:00.000Z","2024-03-10T12:00:00.000Z","37"
"2024-03-10T12:00:00.000Z","2024-03-10T13:00:00.000Z","35.1"
"2024-03-10T13:00:00.000Z","2024-03-10T14:00:00.000Z","36.39999"
"2024-03-10T14:00:00.000Z","2024-03-10T15:00:00.000Z","33.47999"
"2024-03-10T15:00:00.000Z","2024-03-10T16:00:00.000Z","28"
"2024-03-10T16:00:00.000Z","2024-03-10T17:00:00.000Z","37"
"2024-03-10T17:00:00.000Z","2024-03-10T18:00:00.000Z","33.47999"
"2024-03-10T18:00:00.000Z","2024-03-10T19:00:00.000Z","28"
"2024-03-10T19:00:00.000Z","2024-03-10T20:00:00.000Z","25"
"2024-03-10T20:00:00.000Z","2024-03-10T21:00:00.000Z","23.1"
"2024-03-10T21:00:00.000Z","2024-03-10T22:00:00.000Z","32"
"2024-03-10T22:00:00.000Z","2024-03-10T23:00:00.000Z","32"
"2024-03-10T23:00:00.000Z","2024-03-11T00:00:00.000Z","33.47999"
"2024-03-11T00:00:00.000Z","2024-03-11T01:00:00.000Z","0"
"2024-03-11T01:00:00.000Z","2024-03-11T02:00:00.000Z","0"
"2024-03-11T02:00:00.000Z","2024-03-11T03:00:00.000Z","0"
"2024-03-11T03:00:00.000Z","2024-03-11T04:00:00.000Z","0"
"2024-03-11T04:00:00.000Z","2024-03-11T05:00:00.000Z","48"
"2024-03-11T05:00:00.000Z","2024-03-11T06:00:00.000Z","48"
"2024-03-11T06:00:00.000Z","2024-03-11T07:00:00.000Z","46.1"
"2024-03-11T07:00:00.000Z","2024-03-11T08:00:00.000Z","48.39999"
"2024-03-11T08:00:00.000Z","2024-03-11T09:00:00.000Z","36"
"2024-03-11T09:00:00.000Z","2024-03-11T10:00:00.000Z","36"
"2024-03-11T10:00:00.000Z","2024-03-11T11:00:00.000Z","33.48"
"2024-03-11T11:00:00.000Z","2024-03-11T12:00:00.000Z","31.7"
"2024-03-11T12:00:00.000Z","2024-03-11T13:00:00.000Z","30.9"
"2024-03-11T13:00:00.000Z","2024-03-11T14:00:00.000Z","32.8"
"2024-03-11T14:00:00.000Z","2024-03-11T15:00:00.000Z","34.1"
"2024-03-11T15:00:00.000Z","2024-03-11T16:00:00.000Z","33.48"
"2024-03-11T16:00:00.000Z","2024-03-11T17:00:00.000Z","20"
"2024-03-11T17:00:00.000Z","2024-03-11T18:00:00.000Z","25"
"2024-03-11T18:00:00.000Z","2024-03-11T19:00:00.000Z","20"
"2024-03-11T19:00:00.000Z","2024-03-11T20:00:00.000Z","17"
"2024-03-11T20:00:00.000Z","2024-03-11T21:00:00.000Z","15"
"2024-03-11T21:00:00.000Z","2024-03-11T22:00:00.000Z","14"
"2024-03-11T22:00:00.000Z","2024-03-11T23:00:00.000Z","13.5"
"2024-03-11T23:00:00.000Z","2024-03-12T00:00:00.000Z","14"
"2024-03-12T00:00:00.000Z","2024-03-12T01:00:00.000Z","0"
"2024-03-12T01:00:00.000Z","2024-03-12T02:00:00.000Z","0"
"2024-03-12T02:00:00.000Z","2024-03-12T03:00:00.000Z","0"
"2024-03-12T03:00:00.000Z","2024-03-12T04:00:00.000Z","0"
"2024-03-12T04:00:00.000Z","2024-03-12T05:00:00.000Z","15"
"2024-03-12T05:00:00.000Z","2024-03-12T06:00:00.000Z","22"
"2024-03-12T06:00:00.000Z","2024-03-12T07:00:00.000Z","28"
"2024-03-12T07:00:00.000Z","2024-03-12T08:00:00.000Z","33.5"
"2024-03-12T08:00:00.000Z","2024-03-12T09:00:00.000Z","22"
"2024-03-12T09:00:00.000Z","2024-03-12T10:00:00.000Z","21.26"
"2024-03-12T10:00:00.000Z","2024-03-12T11:00:00.000Z","21.26"
"2024-03-12T11:00:00.000Z","2024-03-12T12:00:00.000Z","21.26"
"2024-03-12T12:00:00.000Z","2024-03-12T13:00:00.000Z","21.26"
"2024-03-12T13:00:00.000Z","2024-03-12T14:00:00.000Z","14"
"2024-03-12T14:00:00.000Z","2024-03-12T15:00:00.000Z","21.26"
"2024-03-12T15:00:00.000Z","2024-03-12T16:00:00.000Z","21.26"
"2024-03-12T16:00:00.000Z","2024-03-12T17:00:00.000Z","21.26"
"2024-03-12T17:00:00.000Z","2024-03-12T18:00:00.000Z","26"
"2024-03-12T18:00:00.000Z","2024-03-12T19:00:00.000Z","26"
"2024-03-12T19:00:00.000Z","2024-03-12T20:00:00.000Z","21.26"
"2024-03-12T20:00:00.000Z","2024-03-12T21:00:00.000Z","21.26"
"2024-03-12T21:00:00.000Z","2024-03-12T22:00:00.000Z","14"
"2024-03-12T22:00:00.000Z","2024-03-12T23:00:00.000Z","14"
"2024-03-12T23:00:00.000Z","2024-03-13T00:00:00.000Z","10"
"2024-03-13T00:00:00.000Z","2024-03-13T01:00:00.000Z","0"
"2024-03-13T01:00:00.000Z","2024-03-13T02:00:00.000Z","0"
"2024-03-13T02:00:00.000Z","2024-03-13T03:00:00.000Z","0"
"2024-03-13T03:00:00.000Z","2024-03-13T04:00:00.000Z","0"
"2024-03-13T04:00:00.000Z","2024-03-13T05:00:00.000Z","12"
"2024-03-13T05:00:00.000Z","2024-03-13T06:00:00.000Z","15"
"2024-03-13T06:00:00.000Z","2024-03-13T07:00:00.000Z","21"
"2024-03-13T07:00:00.000Z","2024-03-13T08:00:00.000Z","18.2"
"2024-03-13T08:00:00.000Z","2024-03-13T09:00:00.000Z","15"
"2024-03-13T09:00:00.000Z","2024-03-13T10:00:00.000Z","15"
"2024-03-13T10:00:00.000Z","2024-03-13T11:00:00.000Z","12"
"2024-03-13T11:00:00.000Z","2024-03-13T12:00:00.000Z","0"
"2024-03-13T12:00:00.000Z","2024-03-13T13:00:00.000Z","11"
"2024-03-13T13:00:00.000Z","2024-03-13T14:00:00.000Z","10"
"2024-03-13T14:00:00.000Z","2024-03-13T15:00:00.000Z","10"
"2024-03-13T15:00:00.000Z","2024-03-13T16:00:00.000Z","12"
"2024-03-13T16:00:00.000Z","2024-03-13T17:00:00.000Z","12"
"2024-03-13T17:00:00.000Z","2024-03-13T18:00:00.000Z","12.42"
"2024-03-13T18:00:00.000Z","2024-03-13T19:00:00.000Z","12"
"2024-03-13T19:00:00.000Z","2024-03-13T20:00:00.000Z","12"
"2024-03-13T20:00:00.000Z","2024-03-13T21:00:00.000Z","11.33"
"2024-03-13T21:00:00.000Z","2024-03-13T22:00:00.000Z","11.25"
"2024-03-13T22:00:00.000Z","2024-03-13T23:00:00.000Z","12.4"
"2024-03-13T23:00:00.000Z","2024-03-14T00:00:00.000Z","10"
"2024-03-14T00:00:00.000Z","2024-03-14T01:00:00.000Z","0"
"2024-03-14T01:00:00.000Z","2024-03-14T02:00:00.000Z","0"
"2024-03-14T02:00:00.000Z","2024-03-14T03:00:00.000Z","0"
"2024-03-14T03:00:00.000Z","2024-03-14T04:00:00.000Z","0"
"2024-03-14T04:00:00.000Z","2024-03-14T05:00:00.000Z","14.3"
"2024-03-14T05:00:00.000Z","2024-03-14T06:00:00.000Z","14.9"
"2024-03-14T06:00:00.000Z","2024-03-14T07:00:00.000Z","19.3"
"2024-03-14T07:00:00.000Z","2024-03-14T08:00:00.000Z","18"
"2024-03-14T08:00:00.000Z","2024-03-14T09:00:00.000Z","12.1"
"2024-03-14T09:00:00.000Z","2024-03-14T10:00:00.000Z","12.3"
"2024-03-14T10:00:00.000Z","2024-03-14T11:00:00.000Z","11.96"
"2024-03-14T11:00:00.000Z","2024-03-14T12:00:00.000Z","11.96"
"2024-03-14T12:00:00.000Z","2024-03-14T13:00:00.000Z","11.96"
"2024-03-14T13:00:00.000Z","2024-03-14T14:00:00.000Z","11.96"
"2024-03-14T14:00:00.000Z","2024-03-14T15:00:00.000Z","11.96"
"2024-03-14T15:00:00.000Z","2024-03-14T16:00:00.000Z","11.96"
"2024-03-14T16:00:00.000Z","2024-03-14T17:00:00.000Z","11.96"
"2024-03-14T17:00:00.000Z","2024-03-14T18:00:00.000Z","11.96"
"2024-03-14T18:00:00.000Z","2024-03-14T19:00:00.000Z","11.96"
"2024-03-14T19:00:00.000Z","2024-03-14T20:00:00.000Z","10.3"
"2024-03-14T20:00:00.000Z","2024-03-14T21:00:00.000Z","10"
"2024-03-14T21:00:00.000Z","2024-03-14T22:00:00.000Z","0"
"2024-03-14T22:00:00.000Z","2024-03-14T23:00:00.000Z","10"
"2024-03-14T23:00:00.000Z","2024-03-15T00:00:00.000Z","10"
"2024-03-15T00:00:00.000Z","2024-03-15T01:00:00.000Z","0"
"2024-03-15T01:00:00.000Z","2024-03-15T02:00:00.000Z","0"
"2024-03-15T02:00:00.000Z","2024-03-15T03:00:00.000Z","0"
"2024-03-15T03:00:00.000Z","2024-03-15T04:00:00.000Z","0"
"2024-03-15T04:00:00.000Z","2024-03-15T05:00:00.000Z","19.2"
"2024-03-15T05:00:00.000Z","2024-03-15T06:00:00.000Z","15"
"2024-03-15T06:00:00.000Z","2024-03-15T07:00:00.000Z","13.7"
"2024-03-15T07:00:00.000Z","2024-03-15T08:00:00.000Z","14"
"2024-03-15T08:00:00.000Z","2024-03-15T09:00:00.000Z","0"
"2024-03-15T09:00:00.000Z","2024-03-15T10:00:00.000Z","0"
"2024-03-15T10:00:00.000Z","2024-03-15T11:00:00.000Z","0"
"2024-03-15T11:00:00.000Z","2024-03-15T12:00:00.000Z","10"
"2024-03-15T12:00:00.000Z","2024-03-15T13:00:00.000Z","11.4"
"2024-03-15T13:00:00.000Z","2024-03-15T14:00:00.000Z","11"
"2024-03-15T14:00:00.000Z","2024-03-15T15:00:00.000Z","10"
"2024-03-15T15:00:00.000Z","2024-03-15T16:00:00.000Z","0"
"2024-03-15T16:00:00.000Z","2024-03-15T17:00:00.000Z","10"
"2024-03-15T17:00:00.000Z","2024-03-15T18:00:00.000Z","10"
"2024-03-15T18:00:00.000Z","2024-03-15T19:00:00.000Z","11"
"2024-03-15T19:00:00.000Z","2024-03-15T20:00:00.000Z","0"
"2024-03-15T20:00:00.000Z","2024-03-15T21:00:00.000Z","0"
"2024-03-15T21:00:00.000Z","2024-03-15T22:00:00.000Z","0"
"2024-03-15T22:00:00.000Z","2024-03-15T23:00:00.000Z","0"
"2024-03-15T23:00:00.000Z","2024-03-16T00:00:00.000Z","10"
"2024-03-16T00:00:00.000Z","2024-03-16T01:00:00.000Z","0"
"2024-03-16T01:00:00.000Z","2024-03-16T02:00:00.000Z","0"
"2024-03-16T02:00:00.000Z","2024-03-16T03:00:00.000Z","0"
"2024-03-16T03:00:00.000Z","2024-03-16T04:00:00.000Z","0"
"2024-03-16T04:00:00.000Z","2024-03-16T05:00:00.000Z","10.5"
"2024-03-16T05:00:00.000Z","2024-03-16T06:00:00.000Z","10"
"2024-03-16T06:00:00.000Z","2024-03-16T07:00:00.000Z","9.15"
"2024-03-16T07:00:00.000Z","2024-03-16T08:00:00.000Z","9"
"2024-03-16T08:00:00.000Z","2024-03-16T09:00:00.000Z","10"
"2024-03-16T09:00:00.000Z","2024-03-16T10:00:00.000Z","10.2"
"2024-03-16T10:00:00.000Z","2024-03-16T11:00:00.000Z","10.81"
"2024-03-16T11:00:00.000Z","2024-03-16T12:00:00.000Z","10.81"
"2024-03-16T12:00:00.000Z","2024-03-16T13:00:00.000Z","10.81"
"2024-03-16T13:00:00.000Z","2024-03-16T14:00:00.000Z","10.81"
"2024-03-16T14:00:00.000Z","2024-03-16T15:00:00.000Z","11"
"2024-03-16T15:00:00.000Z","2024-03-16T16:00:00.000Z","10.4"
"2024-03-16T16:00:00.000Z","2024-03-16T17:00:00.000Z","10"
"2024-03-16T17:00:00.000Z","2024-03-16T18:00:00.000Z","10"
"2024-03-16T18:00:00.000Z","2024-03-16T19:00:00.000Z","10"
"2024-03-16T19:00:00.000Z","2024-03-16T20:00:00.000Z","10"
"2024-03-16T20:00:00.000Z","2024-03-16T21:00:00.000Z","10"
"2024-03-16T21:00:00.000Z","2024-03-16T22:00:00.000Z","10"
"2024-03-16T22:00:00.000Z","2024-03-16T23:00:00.000Z","10"
"2024-03-16T23:00:00.000Z","2024-03-17T00:00:00.000Z","11.3"
"2024-03-17T00:00:00.000Z","2024-03-17T01:00:00.000Z","0"
"2024-03-17T01:00:00.000Z","2024-03-17T02:00:00.000Z","0"
"2024-03-17T02:00:00.000Z","2024-03-17T03:00:00.000Z","0"
"2024-03-17T03:00:00.000Z","2024-03-17T04:00:00.000Z","0"
"2024-03-17T04:00:00.000Z","2024-03-17T05:00:00.000Z","11"
"2024-03-17T05:00:00.000Z","2024-03-17T06:00:00.000Z","10"
"2024-03-17T06:00:00.000Z","2024-03-17T07:00:00.000Z","10"
"2024-03-17T07:00:00.000Z","2024-03-17T08:00:00.000Z","10"
"2024-03-17T08:00:00.000Z","2024-03-17T09:00:00.000Z","9.1"
"2024-03-17T09:00:00.000Z","2024-03-17T10:00:00.000Z","10"
"2024-03-17T10:00:00.000Z","2024-03-17T11:00:00.000Z","10"
"2024-03-17T11:00:00.000Z","2024-03-17T12:00:00.000Z","10"
"2024-03-17T12:00:00.000Z","2024-03-17T13:00:00.000Z","9.1"
"2024-03-17T13:00:00.000Z","2024-03-17T14:00:00.000Z","0"
"2024-03-17T14:00:00.000Z","2024-03-17T15:00:00.000Z","9.1"
"2024-03-17T15:00:00.000Z","2024-03-17T16:00:00.000Z","11"
"2024-03-17T16:00:00.000Z","2024-03-17T17:00:00.000Z","12"
"2024-03-17T17:00:00.000Z","2024-03-17T18:00:00.000Z","13"
"2024-03-17T18:00:00.000Z","2024-03-17T19:00:00.000Z","13"
"2024-03-17T19:00:00.000Z","2024-03-17T20:00:00.000Z","12"
"2024-03-17T20:00:00.000Z","2024-03-17T21:00:00.000Z","10"
"2024-03-17T21:00:00.000Z","2024-03-17T22:00:00.000Z","10"
"2024-03-17T22:00:00.000Z","2024-03-17T23:00:00.000Z","10"
"2024-03-17T23:00:00.000Z","2024-03-18T00:00:00.000Z","10"
"2024-03-18T00:00:00.000Z","2024-03-18T01:00:00.000Z","0"
"2024-03-18T01:00:00.000Z","2024-03-18T02:00:00.000Z","0"
"2024-03-18T02:00:00.000Z","2024-03-18T03:00:00.000Z","0"
"2024-03-18T03:00:00.000Z","2024-03-18T04:00:00.000Z","0"
"2024-03-18T04:00:00.000Z","2024-03-18T05:00:00.000Z","14"
"2024-03-18T05:00:00.000Z","2024-03-18T06:00:00.000Z","17.5"
"2024-03-18T06:00:00.000Z","2024-03-18T07:00:00.000Z","24.5"
"2024-03-18T07:00:00.000Z","2024-03-18T08:00:00.000Z","23.5"
"2024-03-18T08:00:00.000Z","2024-03-18T09:00:00.000Z","18"
"2024-03-18T09:00:00.000Z","2024-03-18T10:00:00.000Z","13.03"
"2024-03-18T10:00:00.000Z","2024-03-18T11:00:00.000Z","12"
"2024-03-18T11:00:00.000Z","2024-03-18T12:00:00.000Z","11.5"
"2024-03-18T12:00:00.000Z","2024-03-18T13:00:00.000Z","11"
"2024-03-18T13:00:00.000Z","2024-03-18T14:00:00.000Z","11"
"2024-03-18T14:00:00.000Z","2024-03-18T15:00:00.000Z","14"
"2024-03-18T15:00:00.000Z","2024-03-18T16:00:00.000Z","15"
"2024-03-18T16:00:00.000Z","2024-03-18T17:00:00.000Z","45"
"2024-03-18T17:00:00.000Z","2024-03-18T18:00:00.000Z","30.6"
"2024-03-18T18:00:00.000Z","2024-03-18T19:00:00.000Z","22"
"2024-03-18T19:00:00.000Z","2024-03-18T20:00:00.000Z","24.5"
"2024-03-18T20:00:00.000Z","2024-03-18T21:00:00.000Z","25.4"
"2024-03-18T21:00:00.000Z","2024-03-18T22:00:00.000Z","21"
"2024-03-18T22:00:00.000Z","2024-03-18T23:00:00.000Z","21.4"
"2024-03-18T23:00:00.000Z","2024-03-19T00:00:00.000Z","24.1"
"2024-03-19T00:00:00.000Z","2024-03-19T01:00:00.000Z","0"
"2024-03-19T01:00:00.000Z","2024-03-19T02:00:00.000Z","0"
"2024-03-19T02:00:00.000Z","2024-03-19T03:00:00.000Z","0"
"2024-03-19T03:00:00.000Z","2024-03-19T04:00:00.000Z","0"
"2024-03-19T04:00:00.000Z","2024-03-19T05:00:00.000Z","13"
"2024-03-19T05:00:00.000Z","2024-03-19T06:00:00.000Z","20"
"2024-03-19T06:00:00.000Z","2024-03-19T07:00:00.000Z","31"
"2024-03-19T07:00:00.000Z","2024-03-19T08:00:00.000Z","55"
"2024-03-19T08:00:00.000Z","2024-03-19T09:00:00.000Z","45"
"2024-03-19T09:00:00.000Z","2024-03-19T10:00:00.000Z","31"
"2024-03-19T10:00:00.000Z","2024-03-19T11:00:00.000Z","30"
"2024-03-19T11:00:00.000Z","2024-03-19T12:00:00.000Z","20"
"2024-03-19T12:00:00.000Z","2024-03-19T13:00:00.000Z","21"
"2024-03-19T13:00:00.000Z","2024-03-19T14:00:00.000Z","20"
"2024-03-19T14:00:00.000Z","2024-03-19T15:00:00.000Z","20"
"2024-03-19T15:00:00.000Z","2024-03-19T16:00:00.000Z","30"
"2024-03-19T16:00:00.000Z","2024-03-19T17:00:00.000Z","31"
"2024-03-19T17:00:00.000Z","2024-03-19T18:00:00.000Z","48"
"2024-03-19T18:00:00.000Z","2024-03-19T19:00:00.000Z","31"
"2024-03-19T19:00:00.000Z","2024-03-19T20:00:00.000Z","15"
"2024-03-19T20:00:00.000Z","2024-03-19T21:00:00.000Z","12"
"2024-03-19T21:00:00.000Z","2024-03-19T22:00:00.000Z","11.94"
"2024-03-19T22:00:00.000Z","2024-03-19T23:00:00.000Z","11"
"2024-03-19T23:00:00.000Z","2024-03-20T00:00:00.000Z","10.5"
"2024-03-20T00:00:00.000Z","2024-03-20T01:00:00.000Z","0"
"2024-03-20T01:00:00.000Z","2024-03-20T02:00:00.000Z","0"
"2024-03-20T02:00:00.000Z","2024-03-20T03:00:00.000Z","0"
"2024-03-20T03:00:00.000Z","2024-03-20T04:00:00.000Z","0"
"2024-03-20T04:00:00.000Z","2024-03-20T05:00:00.000Z","20"
"2024-03-20T05:00:00.000Z","2024-03-20T06:00:00.000Z","25"
"2024-03-20T06:00:00.000Z","2024-03-20T07:00:00.000Z","58.3"
"2024-03-20T07:00:00.000Z","2024-03-20T08:00:00.000Z","62"
"2024-03-20T08:00:00.000Z","2024-03-20T09:00:00.000Z","38"
"2024-03-20T09:00:00.000Z","2024-03-20T10:00:00.000Z","19.62"
"2024-03-20T10:00:00.000Z","2024-03-20T11:00:00.000Z","13.5"
"2024-03-20T11:00:00.000Z","2024-03-20T12:00:00.000Z","12"
"2024-03-20T12:00:00.000Z","2024-03-20T13:00:00.000Z","12"
"2024-03-20T13:00:00.000Z","2024-03-20T14:00:00.000Z","14"
"2024-03-20T14:00:00.000Z","2024-03-20T15:00:00.000Z","20"
"2024-03-20T15:00:00.000Z","2024-03-20T16:00:00.000Z","31"
"2024-03-20T16:00:00.000Z","2024-03-20T17:00:00.000Z","26"
"2024-03-20T17:00:00.000Z","2024-03-20T18:00:00.000Z","26"
"2024-03-20T18:00:00.000Z","2024-03-20T19:00:00.000Z","26"
"2024-03-20T19:00:00.000Z","2024-03-20T20:00:00.000Z","11.6"
"2024-03-20T20:00:00.000Z","2024-03-20T21:00:00.000Z","11.1"
"2024-03-20T21:00:00.000Z","2024-03-20T22:00:00.000Z","11.1"
"2024-03-20T22:00:00.000Z","2024-03-20T23:00:00.000Z","11.5"
"2024-03-20T23:00:00.000Z","2024-03-21T00:00:00.000Z","10.1"
"2024-03-21T00:00:00.000Z","2024-03-21T01:00:00.000Z","0"
"2024-03-21T01:00:00.000Z","2024-03-21T02:00:00.000Z","0"
"2024-03-21T02:00:00.000Z","2024-03-21T03:00:00.000Z","0"
"2024-03-21T03:00:00.000Z","2024-03-21T04:00:00.000Z","0"
"2024-03-21T04:00:00.000Z","2024-03-21T05:00:00.000Z","12"
"2024-03-21T05:00:00.000Z","2024-03-21T06:00:00.000Z","25"
"2024-03-21T06:00:00.000Z","2024-03-21T07:00:00.000Z","61"
"2024-03-21T07:00:00.000Z","2024-03-21T08:00:00.000Z","38"
"2024-03-21T08:00:00.000Z","2024-03-21T09:00:00.000Z","16.1"
"2024-03-21T09:00:00.000Z","2024-03-21T10:00:00.000Z","16.8"
"2024-03-21T10:00:00.000Z","2024-03-21T11:00:00.000Z","16"
"2024-03-21T11:00:00.000Z","2024-03-21T12:00:00.000Z","12"
"2024-03-21T12:00:00.000Z","2024-03-21T13:00:00.000Z","12"
"2024-03-21T13:00:00.000Z","2024-03-21T14:00:00.000Z","14"
"2024-03-21T14:00:00.000Z","2024-03-21T15:00:00.000Z","14"
"2024-03-21T15:00:00.000Z","2024-03-21T16:00:00.000Z","12.6"
"2024-03-21T16:00:00.000Z","2024-03-21T17:00:00.000Z","16.4"
"2024-03-21T17:00:00.000Z","2024-03-21T18:00:00.000Z","18"
"2024-03-21T18:00:00.000Z","2024-03-21T19:00:00.000Z","38"
"2024-03-21T19:00:00.000Z","2024-03-21T20:00:00.000Z","12"
"2024-03-21T20:00:00.000Z","2024-03-21T21:00:00.000Z","11.9"
"2024-03-21T21:00:00.000Z","2024-03-21T22:00:00.000Z","11.2"
"2024-03-21T22:00:00.000Z","2024-03-21T23:00:00.000Z","10"
"2024-03-21T23:00:00.000Z","2024-03-22T00:00:00.000Z","10.1"
"2024-03-22T00:00:00.000Z","2024-03-22T01:00:00.000Z","0"
"2024-03-22T01:00:00.000Z","2024-03-22T02:00:00.000Z","0"
"2024-03-22T02:00:00.000Z","2024-03-22T03:00:00.000Z","0"
"2024-03-22T03:00:00.000Z","2024-03-22T04:00:00.000Z","0"
"2024-03-22T04:00:00.000Z","2024-03-22T05:00:00.000Z","17"
"2024-03-22T05:00:00.000Z","2024-03-22T06:00:00.000Z","29.3"
"2024-03-22T06:00:00.000Z","2024-03-22T07:00:00.000Z","29.7"
"2024-03-22T07:00:00.000Z","2024-03-22T08:00:00.000Z","32.4"
"2024-03-22T08:00:00.000Z","2024-03-22T09:00:00.000Z","14"
"2024-03-22T09:00:00.000Z","2024-03-22T10:00:00.000Z","14"
"2024-03-22T10:00:00.000Z","2024-03-22T11:00:00.000Z","25"
"2024-03-22T11:00:00.000Z","2024-03-22T12:00:00.000Z","25.6"
"2024-03-22T12:00:00.000Z","2024-03-22T13:00:00.000Z","23.2"
"2024-03-22T13:00:00.000Z","2024-03-22T14:00:00.000Z","14"
"2024-03-22T14:00:00.000Z","2024-03-22T15:00:00.000Z","20.1"
"2024-03-22T15:00:00.000Z","2024-03-22T16:00:00.000Z","27.8"
"2024-03-22T16:00:00.000Z","2024-03-22T17:00:00.000Z","25"
